journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00114,J011,UNI06,C011,CR004,,SD0022,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0022.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0022.html,copied,L'Università di Torino
JA00115,J011,UNI06,C011,CR004,,SD0022,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0022.headers.txt,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0022.headers.txt,copied,Header sidecar for SD0022
JA00116,J011,UNI06,C011,CR004,,SD0023,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0023.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0023.html,copied,Didattica | Università di Torino
JA00117,J011,UNI06,C011,CR004,,SD0023,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0023.headers.txt,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0023.headers.txt,copied,Header sidecar for SD0023
JA00118,J011,UNI06,C011,CR004,,SD0024,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0024.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0024.html,copied,[2705L31] SCIENZE DELLA COMUNICAZIONE | Università di Torino
JA00119,J011,UNI06,C011,CR004,,SD0024,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0024.headers.txt,artifacts/journeys/J011_C011_scienze-della-comunicazione/source/SD0024.headers.txt,copied,Header sidecar for SD0024
JA00120,J011,UNI06,C011,,JR0011,,journey_run,log_reference,artifacts/journeys/J011_C011_scienze-della-comunicazione/metadata/journey_log.csv,artifacts/journeys/J011_C011_scienze-della-comunicazione/metadata/journey_log.csv,generated,Primary observed journey log for JR0011
JA00121,J011,UNI06,C011,CR020,JR0011,,journey_support,homepage,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_home.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_home.html,copied,Support capture migrated from completed batch CR020
JA00122,J011,UNI06,C011,CR020,JR0011,,journey_support,programmes_hub,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_didattica.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_didattica.html,copied,Support capture migrated from completed batch CR020
JA00123,J011,UNI06,C011,CR020,JR0011,,journey_support,intermediate_navigation,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_offerta_formativa.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_offerta_formativa.html,copied,Support capture migrated from completed batch CR020
JA00124,J011,UNI06,C011,CR020,JR0011,,journey_support,course_listing,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_corsi_di_studio.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_corsi_di_studio.html,copied,Support capture migrated from completed batch CR020
JA00125,J011,UNI06,C011,CR020,JR0011,,journey_support,autocomplete_request,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_search_j011.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_search_j011.html,copied,Support capture migrated from completed batch CR020
JA00126,J011,UNI06,C011,CR020,JR0011,,journey_support,listing_result,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_lista_j011.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_lista_j011.html,copied,Support capture migrated from completed batch CR020
JA00127,J011,UNI06,C011,CR020,JR0011,,journey_support,course_page,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_c011.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_c011.html,copied,Support capture migrated from completed batch CR020
