journey_artifact_id,journey_id,university_id,sample_course_id,crawl_run_id,journey_run_id,source_document_id,artifact_category,artifact_role,origin_path,artifact_path,artifact_status,notes
JA00126,J011,UNI06,C011,CR020,JR0011,,journey_support,listing_result,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_lista_j011.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_lista_j011.html,copied,Support capture migrated from completed batch CR020
JA00127,J011,UNI06,C011,CR020,JR0011,,journey_support,course_page,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_c011.html,artifacts/journeys/J011_C011_scienze-della-comunicazione/journey_support/CR020_unito_c011.html,copied,Support capture migrated from completed batch CR020
JA00128,J012,UNI06,C012,CR004,,SD0022,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0022.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0022.html,copied,L'Università di Torino
JA00129,J012,UNI06,C012,CR004,,SD0022,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0022.headers.txt,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0022.headers.txt,copied,Header sidecar for SD0022
JA00130,J012,UNI06,C012,CR004,,SD0023,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0023.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0023.html,copied,Didattica | Università di Torino
JA00131,J012,UNI06,C012,CR004,,SD0023,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0023.headers.txt,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0023.headers.txt,copied,Header sidecar for SD0023
JA00132,J012,UNI06,C012,CR004,,SD0025,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0025.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0025.html,copied,[0507M21] COMUNICAZIONE E CULTURE DEI MEDIA | Università di Torino
JA00133,J012,UNI06,C012,CR004,,SD0025,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0025.headers.txt,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/source/SD0025.headers.txt,copied,Header sidecar for SD0025
JA00134,J012,UNI06,C012,,JR0012,,journey_run,log_reference,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/metadata/journey_log.csv,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/metadata/journey_log.csv,generated,Primary observed journey log for JR0012
JA00135,J012,UNI06,C012,CR020,JR0012,,journey_support,homepage,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_home.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_home.html,copied,Support capture migrated from completed batch CR020
JA00136,J012,UNI06,C012,CR020,JR0012,,journey_support,programmes_hub,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_didattica.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_didattica.html,copied,Support capture migrated from completed batch CR020
JA00137,J012,UNI06,C012,CR020,JR0012,,journey_support,intermediate_navigation,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_offerta_formativa.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_offerta_formativa.html,copied,Support capture migrated from completed batch CR020
JA00138,J012,UNI06,C012,CR020,JR0012,,journey_support,course_listing,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_corsi_di_studio.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_corsi_di_studio.html,copied,Support capture migrated from completed batch CR020
JA00139,J012,UNI06,C012,CR020,JR0012,,journey_support,autocomplete_request,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_search_j012.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_search_j012.html,copied,Support capture migrated from completed batch CR020
JA00140,J012,UNI06,C012,CR020,JR0012,,journey_support,listing_result,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_lista_j012.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_lista_j012.html,copied,Support capture migrated from completed batch CR020
JA00141,J012,UNI06,C012,CR020,JR0012,,journey_support,course_page,artifacts/runs/CR020_2026-04-21_journey04_j010_j011_j012/batch_support/unito_c012.html,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/journey_support/CR020_unito_c012.html,copied,Support capture migrated from completed batch CR020
JA00142,J012,UNI06,C012,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00143,J012,UNI06,C012,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0097.pl,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/pilot_reference/SD0097.pl,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00393,J012,UNI06,C012,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00394,J012,UNI06,C012,CR000,,SD0097,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00395,J012,UNI06,C012,CR000,,SD0097,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J012_C012_comunicazione-e-culture-dei-media/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00144,J013,UNI07,C013,CR004,,SD0026,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0026.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0026.html,copied,Università degli Studi di Genova | UniGe
JA00145,J013,UNI07,C013,CR004,,SD0026,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0026.headers.txt,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0026.headers.txt,copied,Header sidecar for SD0026
JA00146,J013,UNI07,C013,CR004,,SD0027,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0027.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0027.html,copied,Offerta formativa | Corsi di Studio UniGe
JA00147,J013,UNI07,C013,CR004,,SD0027,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0027.headers.txt,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0027.headers.txt,copied,Header sidecar for SD0027
JA00148,J013,UNI07,C013,CR004,,SD0028,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0028.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0028.html,copied,"CORSO DI LAUREA TRIENNALE (D.M. 1648/2023) in MEDIA, COMUNICAZIONE E SOCIETÀ | UniGe | Università di Genova | Corsi di Studio UniGe"
JA00149,J013,UNI07,C013,CR004,,SD0028,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0028.headers.txt,artifacts/journeys/J013_C013_media-comunicazione-e-societa/source/SD0028.headers.txt,copied,Header sidecar for SD0028
JA00150,J013,UNI07,C013,,JR0013,,journey_run,log_reference,artifacts/journeys/J013_C013_media-comunicazione-e-societa/metadata/journey_log.csv,artifacts/journeys/J013_C013_media-comunicazione-e-societa/metadata/journey_log.csv,generated,Primary observed journey log for JR0013
JA00151,J013,UNI07,C013,CR021,JR0013,,journey_support,homepage,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_home.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/journey_support/CR021_unige_home.html,copied,Support capture migrated from completed batch CR021
JA00152,J013,UNI07,C013,CR021,JR0013,,journey_support,course_portal_home,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsi_hub.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/journey_support/CR021_unige_corsi_hub.html,copied,Support capture migrated from completed batch CR021
JA00153,J013,UNI07,C013,CR021,JR0013,,journey_support,course_portal_listing,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsidilaurea.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/journey_support/CR021_unige_corsidilaurea.html,copied,Support capture migrated from completed batch CR021
JA00154,J013,UNI07,C013,CR021,JR0013,,journey_support,degree_type_listing,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsi_triennale.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/journey_support/CR021_unige_corsi_triennale.html,copied,Support capture migrated from completed batch CR021
JA00155,J013,UNI07,C013,CR021,JR0013,,journey_support,course_page,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_course_j013_11938.html,artifacts/journeys/J013_C013_media-comunicazione-e-societa/journey_support/CR021_unige_course_j013_11938.html,copied,Support capture migrated from completed batch CR021
JA00156,J014,UNI07,C014,CR004,,SD0026,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0026.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0026.html,copied,Università degli Studi di Genova | UniGe
JA00157,J014,UNI07,C014,CR004,,SD0026,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0026.headers.txt,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0026.headers.txt,copied,Header sidecar for SD0026
JA00158,J014,UNI07,C014,CR004,,SD0027,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0027.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0027.html,copied,Offerta formativa | Corsi di Studio UniGe
JA00159,J014,UNI07,C014,CR004,,SD0027,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0027.headers.txt,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0027.headers.txt,copied,Header sidecar for SD0027
JA00160,J014,UNI07,C014,CR004,,SD0029,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0029.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0029.html,copied,CORSO DI LAUREA MAGISTRALE (D.M. 1649/2023) in DIGITAL HUMANITIES - INTERACTIVE SYSTEMS AND DIGITAL MEDIA | UniGe | Università di Genova | Corsi di Studio UniGe
JA00161,J014,UNI07,C014,CR004,,SD0029,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0029.headers.txt,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/source/SD0029.headers.txt,copied,Header sidecar for SD0029
JA00162,J014,UNI07,C014,,JR0014,,journey_run,log_reference,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/metadata/journey_log.csv,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/metadata/journey_log.csv,generated,Primary observed journey log for JR0014
JA00163,J014,UNI07,C014,CR021,JR0014,,journey_support,homepage,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_home.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/journey_support/CR021_unige_home.html,copied,Support capture migrated from completed batch CR021
JA00164,J014,UNI07,C014,CR021,JR0014,,journey_support,course_portal_home,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsi_hub.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/journey_support/CR021_unige_corsi_hub.html,copied,Support capture migrated from completed batch CR021
JA00165,J014,UNI07,C014,CR021,JR0014,,journey_support,course_portal_listing,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsidilaurea.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/journey_support/CR021_unige_corsidilaurea.html,copied,Support capture migrated from completed batch CR021
JA00166,J014,UNI07,C014,CR021,JR0014,,journey_support,degree_type_listing,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_corsi_magistrale.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/journey_support/CR021_unige_corsi_magistrale.html,copied,Support capture migrated from completed batch CR021
JA00167,J014,UNI07,C014,CR021,JR0014,,journey_support,course_page,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unige_course_j014_11945.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/journey_support/CR021_unige_course_j014_11945.html,copied,Support capture migrated from completed batch CR021
JA00168,J014,UNI07,C014,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00169,J014,UNI07,C014,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0098.html,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/pilot_reference/SD0098.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00366,J014,UNI07,C014,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
JA00367,J014,UNI07,C014,CR000,,SD0098,pilot_reference,source_document_row,data/collection/source_document.csv,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/pilot_reference/pilot_source_document_row.csv,generated,Historical LM-92 source-document row normalized to canonical collection IDs.
JA00368,J014,UNI07,C014,CR000,,SD0098,pilot_reference,source_fragment_rows,data/collection/source_fragment.csv,artifacts/journeys/J014_C014_digital-humanities-interactive-systems-and-digital-media/pilot_reference/pilot_source_fragment_rows.csv,generated,Historical LM-92 source fragments normalized to canonical collection IDs.
JA00170,J015,UNI08,C015,CR004,,SD0030,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0030.html,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0030.html,copied,Università degli Studi di Milano-Bicocca
JA00171,J015,UNI08,C015,CR004,,SD0030,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0030.headers.txt,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0030.headers.txt,copied,Header sidecar for SD0030
JA00172,J015,UNI08,C015,CR004,,SD0031,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0031.html,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0031.html,copied,STUDIARE | Università degli Studi di Milano-Bicocca
JA00173,J015,UNI08,C015,CR004,,SD0031,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0031.headers.txt,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0031.headers.txt,copied,Header sidecar for SD0031
JA00174,J015,UNI08,C015,CR004,,SD0032,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0032.html,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0032.html,copied,Comunicazione interculturale | Università degli Studi di Milano-Bicocca
JA00175,J015,UNI08,C015,CR004,,SD0032,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0032.headers.txt,artifacts/journeys/J015_C015_comunicazione-interculturale/source/SD0032.headers.txt,copied,Header sidecar for SD0032
JA00176,J015,UNI08,C015,,JR0015,,journey_run,log_reference,artifacts/journeys/J015_C015_comunicazione-interculturale/metadata/journey_log.csv,artifacts/journeys/J015_C015_comunicazione-interculturale/metadata/journey_log.csv,generated,Primary observed journey log for JR0015
JA00177,J015,UNI08,C015,CR021,JR0015,,journey_support,homepage,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_home.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_home.html,copied,Support capture migrated from completed batch CR021
JA00178,J015,UNI08,C015,CR021,JR0015,,journey_support,intermediate_navigation,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_studiare.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_studiare.html,copied,Support capture migrated from completed batch CR021
JA00179,J015,UNI08,C015,CR021,JR0015,,journey_support,programmes_hub,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_offerta_formativa.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_offerta_formativa.html,copied,Support capture migrated from completed batch CR021
JA00180,J015,UNI08,C015,CR021,JR0015,,journey_support,disciplinary_area,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_area_formazione.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_area_formazione.html,copied,Support capture migrated from completed batch CR021
JA00181,J015,UNI08,C015,CR021,JR0015,,journey_support,disciplinary_area_context,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_area_sociologica.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_area_sociologica.html,copied,Support capture migrated from completed batch CR021
JA00182,J015,UNI08,C015,CR021,JR0015,,journey_support,course_page,artifacts/runs/CR021_2026-04-22_journey05_j013_j014_j015/batch_support/unimib_course_j015.html,artifacts/journeys/J015_C015_comunicazione-interculturale/journey_support/CR021_unimib_course_j015.html,copied,Support capture migrated from completed batch CR021
JA00183,J016,UNI08,C016,CR004,,SD0030,source_document,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0030.html,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0030.html,copied,Università degli Studi di Milano-Bicocca
JA00184,J016,UNI08,C016,CR004,,SD0030,source_header,university_homepage,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0030.headers.txt,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0030.headers.txt,copied,Header sidecar for SD0030
JA00185,J016,UNI08,C016,CR004,,SD0031,source_document,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0031.html,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0031.html,copied,STUDIARE | Università degli Studi di Milano-Bicocca
JA00186,J016,UNI08,C016,CR004,,SD0031,source_header,programmes_hub,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0031.headers.txt,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0031.headers.txt,copied,Header sidecar for SD0031
JA00187,J016,UNI08,C016,CR004,,SD0033,source_document,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0033.html,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0033.html,copied,Teoria e tecnologia della comunicazione | Università degli Studi di Milano-Bicocca
JA00188,J016,UNI08,C016,CR004,,SD0033,source_header,course_page,artifacts/runs/CR004_2026-04-03_tranche03_uni06_uni08/SD0033.headers.txt,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/source/SD0033.headers.txt,copied,Header sidecar for SD0033
JA00189,J016,UNI08,C016,,,,pilot_reference,crosswalk,data/collection/pilot_course_journey_crosswalk.csv,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/pilot_reference/course_journey_crosswalk_row.csv,generated,Pilot metadata integrated as journey-level historical reference.
JA00190,J016,UNI08,C016,,,,pilot_reference,raw_html,artifacts/runs/CR023_2026-04-22_pilot-raw-html-backfill/SD0099.html,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/pilot_reference/SD0099.html,reconstructed,"Current HTML fallback captured on 2026-04-22 for local inspection; SHA-256 differs from the historical pilot record, so the original bytes remain unavailable."
JA00414,J016,UNI08,C016,,,,pilot_reference,audit_row,data/collection/pilot_audit_matrix.csv,artifacts/journeys/J016_C016_teoria-e-tecnologia-della-comunicazione/pilot_reference/pilot_audit_row.csv,generated,Historical LM-92 audit row normalized to current IDs.
