crawl_run_id,serp_observation_id,course_id,university_id,query_template_id,query_type,query_string,organic_rank,absolute_rank,result_title,result_url,result_domain,snippet,is_official_university_domain,matches_target_course,match_type,evidence_capture_path,notes
CR041,[auto_on_import],C028,UNI14,SQ01,known_institution,"""Comunicazione pubblicitaria, storytelling e cultura d'immagine"" ""Università per Stranieri di Perugia""",1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,www.unistrapg.it,Il corso di laurea magistrale in Comunicazione pubblicitaria storytelling e cultura d'immagine ... Università per Stranieri di Perugia Piazza Fortebraccio ...,true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r001_top10.png,"partial_long_layer_primary_match_only; Facebook, AlmaLaurea and official archive results visible below"
CR041,[auto_on_import],C028,UNI14,SQ02,user_like_institutional,"Comunicazione pubblicitaria, storytelling e cultura d'immagine UniStraPG",1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,www.unistrapg.it,"Il corso di laurea magistrale in Comunicazione pubblicitaria, storytelling e cultura d'immagine forma specialisti di management strategico nell'ambito della ...",true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r002_top10.png,"partial_long_layer_primary_match_only; official archive, Facebook, piano di studi and LOL results visible below"
CR041,[auto_on_import],C028,UNI14,SQ03,information_seeking,"Comunicazione pubblicitaria, storytelling e cultura d'immagine magistrale Perugia",1,1,Corso di laurea magistrale in Comunicazione pubblicitaria ...,https://www.unistrapg.it/it/offerta-formativa/corsi-di-laurea-e-laurea-magistrale/corso-di-laurea-magistrale-comunicazione-pubblicitaria-storytelling-e-cultura-dimmagine-compsi,www.unistrapg.it,"Il corso di laurea magistrale in Comunicazione pubblicitaria, storytelling e cultura d'immagine forma specialisti di management strategico nell'ambito della ...",true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r003_top10.png,"partial_long_layer_primary_match_only; AlmaLaurea and official archive results visible below"
CR041,[auto_on_import],C029,UNI15,SQ01,known_institution,"""Informazione, Media, Pubblicità"" ""Università degli Studi di Urbino Carlo Bo""",1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,www.uniurb.it,"Informazione, Media, Pubblicità PA 110 e lode · Dipartimento di Scienze della ... Università degli Studi di Urbino Carlo Bo Via Aurelio Saffi, 2 - 61029 ...",true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r004_top10.png,"partial_long_layer_primary_match_only; same course for A.A. 2023/2024 visible as separate result"
CR041,[auto_on_import],C029,UNI15,SQ02,user_like_institutional,"Informazione, Media, Pubblicità UniUrb",1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,www.uniurb.it,"Il corso di studio triennale in Informazione, Media, Pubblicità è costruito su un progetto formativo che integra ""sapere"" e ""saper fare"", ...",true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r005_top10.png,"partial_long_layer_primary_match_only; sitelinks and adjacent academic-year results visible below"
CR041,[auto_on_import],C029,UNI15,SQ03,information_seeking,"Informazione, Media, Pubblicità triennale Urbino",1,1,"INFORMAZIONE, MEDIA, PUBBLICITà - A.A. 2025/2026",https://www.uniurb.it/corsi/1757256,www.uniurb.it,"Il corso di studio triennale in Informazione, Media, Pubblicità è costruito su un progetto formativo che integra ""sapere"" e ""saper fare"", ...",true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r006_top10.png,"partial_long_layer_primary_match_only; AI overview visible below result"
CR041,[auto_on_import],C030,UNI15,SQ01,known_institution,"""Comunicazione Digitale per la Cultura"" ""Università degli Studi di Urbino Carlo Bo""",1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,www.uniurb.it,Comunicazione Digitale per la Cultura ... Raccontaci la tua esperienza e aiutaci a migliorare questa pagina. Università degli Studi di Urbino Carlo Bo.,true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r007_top10.png,"partial_long_layer_primary_match_only; official teaching-programme equivalent and AlmaLaurea results visible below"
CR041,[auto_on_import],C030,UNI15,SQ02,user_like_institutional,Comunicazione Digitale per la Cultura UniUrb,1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,www.uniurb.it,Obiettivi. Il corso prepara figure professionali in grado di operare in modo avanzato nella comunicazione digitale delle imprese e istituzioni culturali degli ...,true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r008_top10.png,"partial_long_layer_primary_match_only; sitelinks and Uniamo result visible below"
CR041,[auto_on_import],C030,UNI15,SQ03,information_seeking,Comunicazione Digitale per la Cultura magistrale Urbino,1,1,Comunicazione Digitale per la Cultura - Urbino,https://www.uniurb.it/corsi/1757220,www.uniurb.it,Il corso di studio magistrale in Comunicazione Digitale per la Cultura forma professioniste e professionisti capaci di analizzare progettare e gestire ...,true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r009_top10.png,"partial_long_layer_primary_match_only; AlmaLaurea and official teaching-programme equivalent visible below"
CR041,[auto_on_import],C031,UNI16,SQ01,known_institution,"""Comunicazione digitale d'impresa"" ""Università Telematica Internazionale Uninettuno""",3,3,Indirizzo: Comunicazione digitale d'impresa,https://www.uninettunouniversity.net/it/indirizzo-comunicazione-digitale-d-impresa.aspx?degree=334&faculty=7&idindirizzo=179&mode=cs,www.uninettunouniversity.net,Scienze della Comunicazione (Anno Accademico 2025/2026) - Comunicazione digitale d'impresa ... Università Telematica Internazionale UNINETTUNO (Roma - Italia).,true,true,canonical_exact,artifacts/runs/SERP_B006/serp/SERP_B006_r010_top10.png,"partial_long_layer_primary_match_only; sponsored block visible above organic results; similar 2024/2025 result visible at organic rank 1"
